akeed_order_id,customer_id,item_count,grand_total,grand_total_php,deliverydistance,preparationtime,LOCATION_NUMBER,vendor_id,vendor_name,vendor_rating,compound_score_conv
265189,UQW36JB,2,12.8,716.8,7.28,40,2,8,Ayumers,3,1
265198,YV3LEBH,5,12.2,683.2,9.36,45,0,9,GrilledUp,4,1
265206,8GCISRP,3,6.8,380.8,6.68,45,2,3,KFC,5,1
265207,ZCTVHR9,1,5.7,319.2,7.92,45,1,9,GrilledUp,5,1
265213,I9DNSMJ,2,13,728,11.4,60,2,5,Mcdo,5,1
265216,BYPHOXJ,2,12.5,700,1.31,35,1,3,KFC,5,1
265219,HL8W33I,4,11.1,621.6,3.55,35,2,5,Mcdo,5,1
265221,09K01P3,1,6.8,380.8,6.18,45,0,1,Kulpy Chicken,5,1
265225,YYPNRFJ,1,8.7,487.2,0.09,35,0,9,GrilledUp,5,1
265233,SRE8FML,2,4.6,257.6,5.89,45,0,8,Ayumers,5,1
265242,DIQ1RUF,2,12.7,711.2,5.05,40,1,4,Lolo Thomas' Catering,5,1
265247,FGGA6FH,3,177.4,9934.4,9.65,55,8,4,Lolo Thomas' Catering,5,1
265248,6CVNFJ2,2,87.5,4900,9.14,50,2,2,Burger King,4,1
265249,3PJ51PB,1,60.4,3382.4,12.75,50,2,1,Kulpy Chicken,5,1
265251,HM7Y4CA,3,6.5,364,10.55,50,0,5,Mcdo,5,1
265257,AECD3LL,4,20.2,1131.2,5.2,40,4,3,KFC,5,1
265276,LMPS5G0,1,11,616,5.54,40,1,6,WaffleTime,5,1
265287,ZWQPD99,5,26.1,1461.6,7.64,50,1,9,GrilledUp,5,1
265290,KLW71WS,1,3.8,212.8,8,45,3,6,WaffleTime,5,1
265291,M758NNC,3,24.6,1377.6,0.45,30,2,6,WaffleTime,5,1
265296,H7OF7NH,3,12.2,683.2,2.01,40,1,5,Mcdo,5,1
265310,511TAJS,3,6.8,380.8,4.32,40,0,2,Burger King,5,1
265324,AX6ZUGR,2,26,1456,1.54,40,1,3,KFC,5,1
265325,SI3GJ8K,1,13.9,778.4,5.34,35,2,8,Ayumers,5,1
265327,C2E8VIX,1,12.7,711.2,2.33,40,4,4,Lolo Thomas' Catering,5,1
265351,KM9ETEV,1,14.4,806.4,9.28,45,1,6,WaffleTime,5,1
265361,8ANDERE,1,8.4,470.4,2.29,40,0,3,KFC,1,1
265366,2VTXA4Y,2,17.9,1002.4,7.31,40,0,1,Kulpy Chicken,5,1
265385,9XDDOC9,3,49.4,2766.4,2.93,40,2,3,KFC,5,1
265387,P8IFV93,2,4.9,274.4,1.25,30,1,7,Angel's Pasta,5,1
265393,1IGS0P3,1,4.6,257.6,7.22,45,0,1,Kulpy Chicken,5,1
265398,6BW2O29,1,6,336,6.34,45,0,2,Burger King,5,1
265407,3IHS3NB,1,7,392,6.28,45,1,1,Kulpy Chicken,5,1
265416,2W1QP0M,2,8.4,470.4,8.33,40,0,1,Kulpy Chicken,5,1
265418,13HY3SZ,2,11.7,655.2,9.67,45,1,1,Kulpy Chicken,1,1
265419,58RL8XQ,3,19.6,1097.6,9.46,50,1,2,Burger King,5,1
265424,S0OH3KK,3,15.8,884.8,6.16,45,1,8,Ayumers,5,1
265426,WQPRMWK,1,8.4,470.4,5.5,40,0,9,GrilledUp,5,1
265428,UDHZ9CB,2,10.1,565.6,5.46,45,0,8,Ayumers,2,1
265448,2JJAO46,4,24.7,1383.2,6.83,35,2,1,Kulpy Chicken,5,1
265454,PDJ89E2,2,9.8,548.8,6.3,40,0,7,Angel's Pasta,5,1
265455,2GISYZ5,1,8.2,459.2,2.22,35,1,1,Kulpy Chicken,5,1
265469,SXMCLHD,2,31.3,1752.8,13.97,60,1,8,Ayumers,5,1
265480,KHQCE30,1,4.6,257.6,11.12,45,1,6,WaffleTime,5,1
265482,X8BK4DW,4,13.9,778.4,4.82,45,2,9,GrilledUp,5,1
265485,DADFNA2,1,7.1,397.6,5.94,50,0,4,Lolo Thomas' Catering,1,1
265491,7013NXD,4,37.8,2116.8,5.88,45,3,2,Burger King,3,1
265492,ZD8S6JQ,4,11.1,621.6,2.49,30,0,9,GrilledUp,4,1
265507,6GX1Q7H,3,44.1,2469.6,6.99,45,1,2,Burger King,4,1
265510,UM80Y15,1,9.2,515.2,0.14,30,0,8,Ayumers,5,1
265513,Q24J1K9,1,9.2,515.2,1.54,30,0,7,Angel's Pasta,5,1
265515,5TLJ7IX,3,12.8,716.8,6.69,45,2,2,Burger King,5,1
265518,H8UD4NJ,1,7.6,425.6,6.06,40,3,5,Mcdo,5,1
265534,Y39V6UD,2,8.4,470.4,6.83,35,1,9,GrilledUp,5,1
265541,NMP7I5N,1,6.8,380.8,9.63,45,1,7,Angel's Pasta,5,1
265555,COWYUK6,1,3.5,196,6.65,45,0,4,Lolo Thomas' Catering,5,1
265560,KUH6XNI,1,6.8,380.8,8.66,45,1,6,WaffleTime,5,1
265563,2ERUPY1,2,12.2,683.2,9.31,50,1,1,Kulpy Chicken,5,0
265569,O83NGJ2,2,9.2,515.2,7.87,45,1,7,Angel's Pasta,5,1
265576,3GGOYDJ,2,6.5,364,8.85,45,1,1,Kulpy Chicken,1,1
265578,K4FUIO6,1,17.7,991.2,3.55,40,4,6,WaffleTime,3,1
265583,01RMLT7,1,9.8,548.8,6.83,40,1,1,Kulpy Chicken,4,1
265593,SRE8FML,1,3.5,196,3.54,40,0,8,Ayumers,1,1
265596,CN30C2Y,2,7.6,425.6,6.7,40,1,4,Lolo Thomas' Catering,2,1
265601,CTW1DEL,2,10.6,593.6,8.49,45,0,4,Lolo Thomas' Catering,5,1
265603,72SNPIB,2,11.7,655.2,6.2,45,1,2,Burger King,5,1
265604,ZK8OG2R,1,7.6,425.6,6.31,40,1,9,GrilledUp,5,1
265608,XY7Z9Z4,2,8.2,459.2,7.9,45,1,9,GrilledUp,5,1
265610,YTRTWMP,2,8.4,470.4,4.44,35,0,9,GrilledUp,5,1
265615,4W92U09,3,13.3,744.8,7.51,45,2,2,Burger King,5,1
265621,TYGSE81,2,16.3,912.8,9.43,45,1,8,Ayumers,5,1
265622,GMBP799,2,6.8,380.8,9.68,45,0,5,Mcdo,4,1
265623,AGFAV5V,1,3.3,184.8,8.71,45,2,3,KFC,3,1
265624,BR570MC,1,3.3,184.8,7.83,45,1,3,KFC,3,1
265626,XEM0IYD,2,7.6,425.6,7.75,45,0,9,GrilledUp,5,1
265641,QCPAMNP,1,8.7,487.2,9.22,50,1,7,Angel's Pasta,4,0
265642,4TOLTN9,5,12.6,705.6,4.17,45,2,2,Burger King,5,1
265643,84SYUR0,1,4.6,257.6,8.13,45,3,3,KFC,3,1
265655,GFOVIFY,2,15.5,868,5.14,45,0,5,Mcdo,5,1
265662,HSKCXYG,1,9,504,7.32,40,1,5,Mcdo,5,1
265672,QQEWRHI,2,10.3,576.8,8.4,45,1,7,Angel's Pasta,2,1
265678,FYLYDFM,4,26.1,1461.6,10.23,45,1,5,Mcdo,5,1
265679,VZQA986,3,13,728,5.35,40,0,9,GrilledUp,5,1
265688,2N04MIR,2,9,504,6.66,40,3,1,Kulpy Chicken,3,1
265689,J56IAG9,8,42.9,2402.4,2.54,30,1,5,Mcdo,5,1
265698,2YDEC63,5,25.8,1444.8,6.29,55,0,1,Kulpy Chicken,1,1
265705,J05KG56,2,10.9,610.4,3.08,35,1,5,Mcdo,5,1
265708,BM8OH9L,8,35.9,2010.4,3.21,40,1,3,KFC,5,1
265710,2FB2CQV,4,40,2240,7.49,45,2,1,Kulpy Chicken,5,1
265722,JRLB643,5,19.3,1080.8,1.52,30,1,6,WaffleTime,5,1
265733,8XE4ZBD,1,4.3,240.8,2.88,40,0,3,KFC,5,1
265735,BRP0U1C,4,32.9,1842.4,12.11,55,1,3,KFC,4,1
265747,E9HEJEM,3,12,672,1.74,35,1,4,Lolo Thomas' Catering,4,1
265748,07DZ7A4,3,23.6,1321.6,6.56,45,1,1,Kulpy Chicken,4,1
265756,HQQ6VMN,2,13.9,778.4,5.44,40,1,5,Mcdo,5,1
265757,A4WHPRO,1,9.8,548.8,5.9,40,0,3,KFC,5,1
265759,BL8XH1V,4,19,1064,10.54,45,2,3,KFC,5,1
265763,SLXOGGQ,2,6,336,5.56,45,0,8,Ayumers,5,1
265769,O5Q4DY4,1,4.6,257.6,5.79,40,0,7,Angel's Pasta,1,1
265770,LKR0OY3,2,8.2,459.2,7.34,45,1,6,WaffleTime,2,1
265789,GVK77Z9,2,16.3,912.8,6.07,45,0,5,Mcdo,1,1
265790,1G61VAO,1,5.2,291.2,4.17,40,0,1,Kulpy Chicken,5,1
265798,8OZYLI4,3,13.3,744.8,8.55,40,1,3,KFC,2,1
265800,7DO26LY,4,20.4,1142.4,10.2,60,1,2,Burger King,5,1
265804,59XKYT7,3,20.7,1159.2,8.54,45,1,2,Burger King,5,1
265806,RKI0QWK,2,12.5,700,9.1,40,0,8,Ayumers,5,1
265808,KOX4A1S,9,45.9,2570.4,0.5,30,0,6,WaffleTime,4,1
265809,13P0LFL,4,16.3,912.8,9.89,55,1,1,Kulpy Chicken,1,1
265810,11740BR,4,15.8,884.8,10.36,55,1,1,Kulpy Chicken,3,1
265823,B0BZ2RL,2,12.2,683.2,9.58,45,1,3,KFC,5,1
265824,P6JTQ5Z,1,6,336,8.19,50,0,7,Angel's Pasta,5,1
265840,QHB6RLY,2,10.2,571.2,8.4,45,2,7,Angel's Pasta,4,1
265850,IL9MJSW,2,14,784,3.31,45,5,5,Mcdo,5,1
265866,LOK1DQA,1,5.2,291.2,6.69,45,0,6,WaffleTime,5,1
265867,91QR8PK,3,9.2,515.2,6.36,40,0,3,KFC,3,1
265877,ZWTLQ5W,3,9.8,548.8,7.4,45,0,9,GrilledUp,5,1
265886,1ISG9,1,5.4,302.4,2.98,40,0,1,Kulpy Chicken,5,1
265893,AKKQKOI,8,52.5,2940,7.23,40,0,3,KFC,5,1
265903,J3D5V9K,2,13.4,750.4,4.28,40,3,5,Mcdo,5,1
265904,TZHW16E,1,8.4,470.4,2.53,40,0,8,Ayumers,5,1
265917,PCO5R1W,1,7.6,425.6,7.93,45,0,7,Angel's Pasta,4,1
265954,TVX8TPV,4,17.1,957.6,9.23,40,4,8,Ayumers,4,1
265958,S9NHAF7,1,6.5,364,13.47,60,2,8,Ayumers,4,1
265959,P33KUSS,2,11.4,638.4,8.6,45,0,7,Angel's Pasta,5,1
265962,UJ1GWCN,4,18.8,1052.8,5.28,40,2,8,Ayumers,4,1
265964,2NX91EL,5,22.6,1265.6,6.62,45,0,1,Kulpy Chicken,5,1
265969,JF15Z1F,3,13.9,778.4,6.08,45,0,5,Mcdo,5,1
265971,EPXDEW9,4,17.4,974.4,8.58,45,1,4,Lolo Thomas' Catering,5,1
265975,C2LMDPT,5,28.3,1584.8,8.61,40,0,4,Lolo Thomas' Catering,4,1
265980,4OG9FZ8,2,14.3,800.8,4.44,45,1,2,Burger King,5,1
265986,AXPWO0E,3,40.5,2268,5.17,45,1,3,KFC,5,1
265987,8C5CCFY,2,13.3,744.8,5.89,40,1,3,KFC,5,1
265989,EQ7V77E,4,19.6,1097.6,4.82,35,3,4,Lolo Thomas' Catering,4,1
265996,V9H00GJ,4,13,728,4.46,40,0,8,Ayumers,5,1
266001,7DC800E,3,5.7,319.2,6.83,45,1,2,Burger King,4,1
266003,OC4X0C0,3,11.7,655.2,6.92,40,3,7,Angel's Pasta,3,1
266005,SSX76N3,3,23.1,1293.6,9.25,45,2,8,Ayumers,5,1
266009,H3P2F2J,2,8.7,487.2,7,45,1,5,Mcdo,5,1
266027,KXBZ6RQ,3,7.6,425.6,5.23,40,1,6,WaffleTime,4,1
266031,T1UOQG7,2,6.3,352.8,7.12,40,0,8,Ayumers,5,1
266032,EUNIXQA,1,4.6,257.6,7.8,50,1,4,Lolo Thomas' Catering,5,1
266044,BYZEDPF,3,10.3,576.8,1.97,35,1,3,KFC,4,1
266045,DWZ87C1,1,2.2,123.2,8.51,40,1,4,Lolo Thomas' Catering,5,1
266047,K386T3K,2,11.1,621.6,9.55,45,1,6,WaffleTime,5,0
266048,IO10URP,4,15.2,851.2,5.58,40,2,5,Mcdo,5,1
266050,SJSQ8GZ,2,8.7,487.2,9.63,45,1,8,Ayumers,3,1
266054,X0JL51H,1,4.9,274.4,9.78,45,1,9,GrilledUp,5,1
266056,N008VFA,1,9.8,548.8,4.88,45,2,6,WaffleTime,3,1
266061,4LHZSTF,2,8.2,459.2,9.67,45,0,2,Burger King,5,1
266063,LCY5W4A,4,12.5,700,8.53,40,2,6,WaffleTime,2,1
266066,9IXG13N,2,8.2,459.2,9.23,45,1,3,KFC,5,1
266069,8NYR4S0,4,16,896,3.51,35,2,3,KFC,4,1
266070,X5NI4BE,2,10.9,610.4,4.12,40,1,9,GrilledUp,5,1
266071,JZ9QC6V,4,25,1400,9.39,50,0,6,WaffleTime,5,1
266074,3P2FF9N,2,5.2,291.2,4.58,40,2,1,Kulpy Chicken,5,1
266076,6ENPU9Z,1,11.7,655.2,9.32,50,1,2,Burger King,1,1
266078,37MZ3GQ,1,4.9,274.4,5.22,35,0,1,Kulpy Chicken,5,1
266081,37MZ3GQ,1,5.2,291.2,5.22,35,0,1,Kulpy Chicken,5,1
266090,C0Q8F5Z,3,17.7,991.2,5.25,45,2,4,Lolo Thomas' Catering,5,1
266098,VYJB4L6,2,5.7,319.2,6.56,45,0,9,GrilledUp,5,1
266111,H7OF7NH,1,8.7,487.2,1.41,35,1,5,Mcdo,5,1
266118,3E04RXU,2,5.1,285.6,8.72,50,2,1,Kulpy Chicken,5,0
266122,3P2FF9N,1,1.4,78.4,4.58,40,2,1,Kulpy Chicken,5,1
266123,J7OGNXA,1,7,392,8.83,50,2,5,Mcdo,5,1
266129,00HWUU3,1,6,336,2.7,40,1,1,Kulpy Chicken,5,1
266133,JWUU5RM,2,11.1,621.6,3.39,35,0,6,WaffleTime,5,1
266142,5NZHWV4,5,25.3,1416.8,5.55,40,4,2,Burger King,5,1
266145,OKX3IYM,2,7.6,425.6,3.98,40,1,7,Angel's Pasta,5,1
266149,93UI5UL,2,16.6,929.6,3.57,40,1,3,KFC,5,1
266157,XDU8NNR,3,17.1,957.6,12.89,55,3,9,GrilledUp,5,1
266158,1WIEY5O,1,16.8,940.8,4.75,45,0,1,Kulpy Chicken,5,1
266159,40XIBOW,1,3.3,184.8,3.72,40,0,2,Burger King,5,1
266165,V6EL9F1,1,4.9,274.4,2.12,35,2,8,Ayumers,5,1
266170,H4BR4AH,2,7.9,442.4,5.37,40,0,5,Mcdo,1,1
266175,2XRAI2C,1,7.9,442.4,7.79,45,1,1,Kulpy Chicken,5,1
266213,E9AZV5V,6,29.9,1674.4,5.2,45,1,4,Lolo Thomas' Catering,5,1
266221,VDEJEMP,1,7.9,442.4,7.5,45,2,8,Ayumers,4,1
266225,7I075MF,2,7.6,425.6,9.65,55,5,2,Burger King,5,1
266229,95ZSXJ4,3,10.3,576.8,4.27,45,3,3,KFC,4,1
266230,4AU73XO,1,8.2,459.2,2.98,35,7,2,Burger King,5,1
266234,AECD3LL,2,12.2,683.2,5.2,40,4,3,KFC,5,1
266250,2TA5XWM,3,6,336,9.9,45,0,1,Kulpy Chicken,5,1
266269,FKEO9VQ,2,4.6,257.6,1.65,30,0,4,Lolo Thomas' Catering,4,1
266274,7BL503Z,1,4.9,274.4,8.08,50,0,2,Burger King,4,1
266275,XW90EAP,1,7,392,1.97,40,3,9,GrilledUp,5,1
266280,W4TMTEZ,3,15,840,11.37,55,4,9,GrilledUp,5,1
266282,5MJG67S,1,10.1,565.6,4.75,40,1,2,Burger King,5,1
266286,DK2P6M5,3,27.5,1540,2.04,40,4,4,Lolo Thomas' Catering,5,1
266289,11EHTC2,1,7.9,442.4,7.23,45,1,1,Kulpy Chicken,5,1
266300,X6QBJMD,2,11.7,655.2,9.67,45,2,9,GrilledUp,5,1
266302,TL7Z2DM,2,9.2,515.2,2.02,40,3,8,Ayumers,5,1
266303,3QC65RC,2,16,896,9.38,45,0,1,Kulpy Chicken,4,1
266306,8BZR1IV,3,18.2,1019.2,8.14,40,4,3,KFC,5,1
266308,5XCETEN,3,16.2,907.2,6.92,50,1,2,Burger King,4,1
266309,L1LYPLK,1,5,280,12.9,50,1,6,WaffleTime,5,1
266310,ZIPUW2G,1,9.8,548.8,2.72,40,0,9,GrilledUp,4,1
266315,WO7TE32,2,4.9,274.4,4.14,40,0,9,GrilledUp,4,1
266324,ACP1R0Y,2,9.8,548.8,9.56,45,0,3,KFC,5,1
266328,6OJW4UR,2,9.2,515.2,13.95,45,0,2,Burger King,5,1
266329,Q7CM3S4,7,17.1,957.6,9.27,55,1,7,Angel's Pasta,5,1
266350,VN6J51X,2,15.5,868,14.78,55,1,9,GrilledUp,5,1
266360,8GR8D4Q,1,10.5,588,12.7,45,1,3,KFC,5,1
266366,NNID47L,1,3.3,184.8,10.45,45,0,7,Angel's Pasta,5,1
266372,B27X2DU,2,9.1,509.6,3.31,45,2,3,KFC,5,1
266374,NL9B838,6,39.1,2189.6,2.96,40,0,7,Angel's Pasta,4,1
266375,ZRSKN4W,1,11.4,638.4,3.19,40,2,9,GrilledUp,5,1
266381,RCD8DDH,1,14.1,789.6,13.69,50,0,7,Angel's Pasta,3,1
266382,VF0C6KW,1,3.5,196,14.04,45,1,9,GrilledUp,4,1
266385,30Z1JH6,2,6.5,364,11.25,60,0,1,Kulpy Chicken,5,1
266390,ZZ66LJK,3,12.5,700,7.05,40,0,9,GrilledUp,5,1
266391,JJZN6VC,5,11.4,638.4,2.54,40,2,6,WaffleTime,4,1
266392,QHAV5V2,2,6.8,380.8,9.02,40,0,7,Angel's Pasta,4,1
266400,AR86WZV,1,7,392,8.11,50,0,3,KFC,5,1
266406,6B5WRFI,3,6.5,364,4.82,45,1,2,Burger King,2,1
266424,NHJOQCR,2,12.5,700,12.67,50,0,7,Angel's Pasta,3,1
266433,Y0MYAYD,1,5.4,302.4,13.02,50,2,9,GrilledUp,5,1
266438,TMPN8IU,1,7.6,425.6,8.73,45,0,8,Ayumers,5,1
266440,PX5JXDA,2,41.9,2346.4,12.83,50,1,7,Angel's Pasta,4,1
266444,4DW34Q2,5,33.4,1870.4,7.56,40,2,2,Burger King,5,1
266459,LSSWT4C,2,37.2,2083.2,12.65,50,2,6,WaffleTime,5,1
266466,00OT8JX,8,89.5,5012,5.68,45,3,1,Kulpy Chicken,5,1
266482,UBFGFBK,2,7.1,397.6,10.12,45,0,8,Ayumers,5,1
266488,U6G38AY,2,28.5,1596,2.53,40,1,8,Ayumers,5,1
266491,BUIAFFT,2,9,504,12.55,50,6,3,KFC,4,1
266492,D7YLSX6,3,5.4,302.4,4.73,40,1,4,Lolo Thomas' Catering,5,1
266493,46W8Z2P,1,5.2,291.2,12.08,55,0,2,Burger King,5,1
266498,56PSKAZ,2,12.5,700,10.24,45,1,2,Burger King,5,1
266500,61I2FWW,3,11.4,638.4,2.99,40,0,2,Burger King,4,1
266517,JIB0U73,1,10.6,593.6,13.33,50,1,5,Mcdo,5,1
266518,S04R9NQ,3,14.4,806.4,8.08,45,0,8,Ayumers,5,0
266528,1GQTPQQ,1,6.3,352.8,9.27,50,1,1,Kulpy Chicken,5,1
266533,WP7FC,5,25.7,1439.2,8.31,45,0,9,GrilledUp,5,1
266534,P8IFV93,2,5.2,291.2,0.63,35,2,7,Angel's Pasta,5,1
266538,KLMK74H,1,6,336,10.62,45,1,6,WaffleTime,5,1
266540,WM6KURU,2,11.4,638.4,9.22,50,2,9,GrilledUp,5,1
266542,7TN8LIV,3,11.7,655.2,9.95,45,2,3,KFC,4,1
266555,VHLT7X9,3,7.9,442.4,10.81,45,0,9,GrilledUp,4,1
266566,R2PVLKU,1,8.7,487.2,8.6,45,1,7,Angel's Pasta,5,1
266568,XNX4U6L,1,9.5,532,9.64,45,1,9,GrilledUp,5,1
266571,XGMA0W9,1,4.6,257.6,3.75,40,2,9,GrilledUp,5,1
266580,FSZTP3E,1,5.2,291.2,10.61,55,0,4,Lolo Thomas' Catering,4,1
266581,ZQNLMD5,3,10.9,610.4,14.96,50,1,9,GrilledUp,5,1
266584,ZQNLMD5,2,5.4,302.4,14.96,50,1,9,GrilledUp,5,1
266590,S2UCSM8,1,7.9,442.4,7.25,40,0,8,Ayumers,5,1
266594,A6Z4NWI,1,8.7,487.2,4.85,35,1,3,KFC,1,1
266604,ZQNLMD5,1,3.8,212.8,14.96,50,1,9,GrilledUp,5,1
266613,PVIL6Z3,2,19,1064,11.76,45,2,7,Angel's Pasta,5,1
266623,CIKSAY9,3,14.4,806.4,4.03,40,0,4,Lolo Thomas' Catering,5,0
266625,EUNIXQA,1,7.9,442.4,7.81,45,1,4,Lolo Thomas' Catering,5,1
266631,ACUR5K4,3,14.1,789.6,1.53,35,0,3,KFC,5,1
266633,H61ZK4U,2,17.1,957.6,14.63,45,0,5,Mcdo,5,1
266640,2GQDX7F,1,3.5,196,3.54,40,0,1,Kulpy Chicken,5,1
266641,DB5OJAP,1,2.7,151.2,3.08,35,2,4,Lolo Thomas' Catering,5,1
266654,7BUA0WZ,2,8.7,487.2,7.92,40,0,2,Burger King,5,1
266667,309XXD5,1,2.4,134.4,14.68,60,0,1,Kulpy Chicken,4,1
266676,XYVTHJ5,1,6,336,2.4,35,0,9,GrilledUp,5,1
266678,5V01GOQ,2,8.4,470.4,4.82,35,1,2,Burger King,4,1
266685,5ARTXD7,2,12.5,700,8.45,45,0,2,Burger King,5,1
266687,ZD8S6JQ,4,18.8,1052.8,3.79,40,0,9,GrilledUp,5,1
266688,QAAGDKF,1,8.4,470.4,5.81,45,0,7,Angel's Pasta,3,1
266695,FLBFM8B,1,7.9,442.4,3.76,35,1,4,Lolo Thomas' Catering,5,1
266697,DQLO3DF,4,15.2,851.2,0.59,35,0,4,Lolo Thomas' Catering,4,1
266721,FLDZ9OM,1,7.6,425.6,7.13,40,0,4,Lolo Thomas' Catering,5,1
266723,S84DARW,1,7.1,397.6,4.61,40,0,8,Ayumers,5,1
266728,WAF4V4L,1,2.7,151.2,9.98,40,0,9,GrilledUp,5,1
266730,RSTCW9A,2,10.1,565.6,7.02,35,2,8,Ayumers,3,1
266734,Q8ABZCD,1,5.2,291.2,8.27,55,1,7,Angel's Pasta,5,1
266736,MV44G1D,1,6,336,5.7,40,1,6,WaffleTime,5,1
266741,ZK8OG2R,1,9.2,515.2,6.31,40,1,9,GrilledUp,5,1
266742,XOYR6NT,2,4.6,257.6,8.85,45,0,9,GrilledUp,5,1
266745,V9XTOHT,2,10.1,565.6,12.33,45,3,8,Ayumers,5,1
266752,VSQM72V,1,8.4,470.4,11.23,65,1,9,GrilledUp,5,1
266756,4W92U09,1,6.3,352.8,9.57,50,2,2,Burger King,5,1
266759,5YSSLBZ,2,18.2,1019.2,9.96,45,0,2,Burger King,1,1
266764,DV97DJH,2,7.1,397.6,8.63,40,0,4,Lolo Thomas' Catering,4,1
266766,WQPRMWK,1,8.4,470.4,4.1,35,1,9,GrilledUp,5,1
266768,LLG1NYP,2,12.8,716.8,5.72,40,2,6,WaffleTime,5,1
266769,I4TNJ9P,3,16.6,929.6,8.72,45,1,5,Mcdo,5,1
266773,QK310LD,2,7.9,442.4,8.71,45,1,7,Angel's Pasta,1,1
266777,ZFB7UTA,2,8.4,470.4,5.27,35,1,9,GrilledUp,3,1
266778,RPNUPFD,2,12.8,716.8,7,40,0,8,Ayumers,4,1
266780,ZZJSJYC,4,15.5,868,4.56,40,0,9,GrilledUp,5,1
266784,QXI8DGE,2,9.2,515.2,9.47,45,1,7,Angel's Pasta,5,1
266791,QVVEOU0,1,5.2,291.2,6.38,40,1,7,Angel's Pasta,5,1
266796,3CHFH76,1,3.3,184.8,9.2,45,0,1,Kulpy Chicken,2,1
266799,MAC27U8,2,10.9,610.4,8.33,40,0,6,WaffleTime,5,1
266806,ZK8OG2R,1,7.6,425.6,6.31,40,1,9,GrilledUp,5,1
266814,NX4LU4L,4,16.3,912.8,11.13,45,2,7,Angel's Pasta,1,1
266822,EVBECSV,3,7.3,408.8,5.7,35,1,4,Lolo Thomas' Catering,5,1
266824,F30RUYT,1,8.2,459.2,11.08,45,0,4,Lolo Thomas' Catering,5,1
266825,DI3M0WW,3,37.2,2083.2,8.23,45,4,4,Lolo Thomas' Catering,5,1
266829,TBVM8ND,1,4.3,240.8,8.46,50,2,8,Ayumers,5,1
266841,DIBQBOT,2,6.8,380.8,9.54,45,0,4,Lolo Thomas' Catering,5,1
266842,KQDNDJC,1,6.8,380.8,6.32,40,0,6,WaffleTime,5,1
266845,JGAPKJS,3,27.5,1540,5.8,50,1,5,Mcdo,5,1
266846,VYLDNGD,1,9.2,515.2,9.39,50,1,9,GrilledUp,5,1
266855,IN4ITXS,4,9.2,515.2,11.09,55,0,5,Mcdo,3,1
266860,KOJFVUY,1,7.9,442.4,8.08,40,1,6,WaffleTime,5,1
266861,T3VMBL4,1,20.7,1159.2,9.02,45,0,8,Ayumers,5,1
266863,GMD4QIW,4,10.9,610.4,9.67,45,0,5,Mcdo,5,1
266868,FW5DBZF,2,7.6,425.6,9.55,45,1,5,Mcdo,5,1
266872,EIA3H3Z,6,35.1,1965.6,9.58,45,1,4,Lolo Thomas' Catering,5,1
266873,Z9RD4XX,1,17.1,957.6,9.69,45,1,9,GrilledUp,5,1
266879,33X2DIZ,5,25.6,1433.6,8.98,45,1,1,Kulpy Chicken,5,1
266881,HEYTT47,2,15.5,868,8.93,45,1,5,Mcdo,5,1
266887,9AU5OBD,1,23.1,1293.6,9.17,45,0,3,KFC,5,1
266889,7BYS4MI,2,23.6,1321.6,2.55,40,1,2,Burger King,5,1
266894,1N4MID9,2,10.6,593.6,10.11,50,2,1,Kulpy Chicken,5,1
266895,JA2DK0V,5,28.3,1584.8,9.16,50,1,5,Mcdo,5,1
266896,TSXY8RX,1,5.7,319.2,9.62,45,0,8,Ayumers,5,1
266897,VXVJUE7,4,19.6,1097.6,8.42,40,1,9,GrilledUp,5,1
266899,Z9HE0WS,2,9.2,515.2,14.34,50,2,9,GrilledUp,5,1
266910,8GCISRP,2,5.4,302.4,6.68,45,4,3,KFC,4,1
266911,M2UM2UU,1,7.6,425.6,3.95,35,0,6,WaffleTime,5,1
266913,CN30C2Y,3,10.1,565.6,8.48,40,1,4,Lolo Thomas' Catering,5,1
266914,8GDFYZ3,3,16.6,929.6,8.09,45,2,3,KFC,5,0
266918,VDJU7YT,3,19.8,1108.8,9.77,45,1,8,Ayumers,5,1
266919,2057P09,5,17.1,957.6,8.73,45,0,1,Kulpy Chicken,5,1
266922,R76QIUQ,1,5.2,291.2,9.88,55,1,7,Angel's Pasta,1,1
266927,SLBJXD0,3,14.7,823.2,10.15,45,1,8,Ayumers,5,1
266933,KRN4JB9,2,10.3,576.8,4.42,45,2,6,WaffleTime,5,1
266938,YI85QU8,2,12,672,0.14,30,0,9,GrilledUp,4,1
266941,DNU1TTG,1,7.9,442.4,7.54,45,1,4,Lolo Thomas' Catering,5,1
266944,0WPRRMJ,3,9.8,548.8,5.1,35,1,1,Kulpy Chicken,4,1
266946,QP7QQF6,3,0,0,7.68,45,0,7,Angel's Pasta,5,1
266948,2Q5D435,2,5.4,302.4,9.44,45,0,1,Kulpy Chicken,5,1
266954,AYPZ7WX,1,2.7,151.2,9.16,40,1,3,KFC,4,1
266964,F6P3T3A,1,0,0,9.76,45,0,4,Lolo Thomas' Catering,5,1
266967,L7PZ0FS,1,7.6,425.6,8.75,45,1,6,WaffleTime,5,1
266968,3DUAU5B,3,15.2,851.2,8.63,40,2,1,Kulpy Chicken,5,1
266972,H3ZGDRJ,1,6.5,364,7.96,50,0,5,Mcdo,5,1
266974,1CKFKCE,2,13.4,750.4,5.95,50,2,1,Kulpy Chicken,5,1
